date,sample_year,season, kPa ,TempC,Transect,depths,depth,site,site_id,reserve
20/04/2017,2017,Spring,352.701,18.521,1,25.1376,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,352.189,18.521,1,25.0864,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.676,18.521,1,25.0351,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.612,18.521,1,25.0287,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.484,18.521,1,25.0159,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.356,18.521,1,25.0031,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.356,18.521,1,25.0031,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,351.356,18.521,1,25.0031,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.522,18.521,1,24.9197,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.074,18.521,1,24.8749,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,350.266,18.521,1,24.8941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.946,18.521,1,24.8621,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.882,18.521,1,24.8557,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.946,18.521,1,24.8621,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.946,18.521,1,24.8621,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.818,18.521,1,24.8493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.497,18.521,1,24.8172,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.241,18.521,1,24.7916,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.305,18.521,1,24.798,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.241,18.521,1,24.7916,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.664,18.521,1,24.7339,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,348.023,18.521,1,24.6698,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,349.753,18.521,1,24.8428,25,Achziv,Achziv25,R
